"store","websites","attribute_set","type","category_ids","sku","has_options","name","image","small_image","thumbnail","price","weight","msrp","status","is_recurring","visibility","tax_class_id","description","short_description","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","product_name","store_id","product_type_id"
"admin","base","Default","simple","10","B005B4ESGC","0","GE WR71X10565 Folding Shelf Assembly for Refrigera","/B005B4ESGC_59ba13509514d.jpeg","/B005B4ESGC_59ba13509514d.jpeg","/B005B4ESGC_59ba13509514d.jpeg","26,861.15","280","","Enabled","No","Catalog, Search","None","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Works with the following General Electric models: PDF22MCRABB, PDF22MCRAWW 							 						</span></li> 					 						<li><span class=""a-list-item"">  							PDF22MCRWW 							 						</span></li> 					 						<li><span class=""a-list-item"">  							PDS22MBPABB 							 						</span></li> 					 						<li><span class=""a-list-item"">  							PDS22MBPACC, PDS22AMBPAWW 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Genuine Replacement Part 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Warranty not applicable in India for items sold by Amazon Export Sales LLC 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Works with the following General Electric models: PDF22MCRABB, PDF22MCRAWW 							 						</span></li> 					 						<li><span class=""a-list-item"">  							PDF22MCRWW 							 						</span></li> 					 						<li><span class=""a-list-item"">  							PDS22MBPABB 							 						</span></li> 					 						<li><span class=""a-list-item"">  							PDS22MBPACC, PDS22AMBPAWW 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Genuine Replacement Part 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Warranty not applicable in India for items sold by Amazon Export Sales LLC 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","0","0","1","0","0","1","1","1","0","1","0","2017-08-22 06:09:40","","1","0","0","1","1","GE WR71X10565 Folding Shelf Assembly for Refrigera","0","simple"
"admin","base","Default","simple","10,30","B00LCRXC0A","0","LG 420 L 4 Star Frost-Free Double Door Refrigerator (GL-M472GLJM, Platinum Silver)","/B00LCRXC0A_59ba15cd85116.jpeg","/B00LCRXC0A_59ba15cd85116.jpeg","/B00LCRXC0A_59ba15cd85116.jpeg","18,700.00","280","","Enabled","No","Catalog, Search","None","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Double-door refrigerator; 420 litres capacity 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Energy Rating: 4 Star 							 						</span></li> 					 						<li><span class=""a-list-item"">  							New smart inverter compressor technology, green ion door cooling, convertible box 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Internal micom, LED, spice box 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Works without stabilizer: 100V-290V LVS 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Double-door refrigerator; 420 litres capacity 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Energy Rating: 4 Star 							 						</span></li> 					 						<li><span class=""a-list-item"">  							New smart inverter compressor technology, green ion door cooling, convertible box 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Internal micom, LED, spice box 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Works without stabilizer: 100V-290V LVS 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","0","0","1","0","0","1","1","1","0","1","0","2017-08-22 06:09:40","","1","0","0","1","1","LG 420 L 4 Star Frost-Free Double Door Refrigerator (GL-M472GLJM, Platinum Silver)","0","simple"
"admin","base","Default","simple","10,30","B00LCYJ3LA","0","LG 190 L 5 Star Direct-Cool Single Door Refrigerator (GL-205KMG5, Burgundy Blaze)","/B00LCYJ3LA_59ba15bf54d7f.jpeg","/B00LCYJ3LA_59ba15bf54d7f.jpeg","/B00LCYJ3LA_59ba15bf54d7f.jpeg","15,400.00","280","","Enabled","No","Catalog, Search","None","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Single-door refrigerator; 190 litres capacity 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Energy Rating: 5 Star 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Fastest in ice making, toughened glass shelves, moist balance crisper 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Key Features: Works without stabilizer, anti bacteria gasket, humidity controller and fast in ice making 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Exterior: Kurve handle type, metallic PCM door finish and door lock 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Single-door refrigerator; 190 litres capacity 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Energy Rating: 5 Star 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Fastest in ice making, toughened glass shelves, moist balance crisper 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Key Features: Works without stabilizer, anti bacteria gasket, humidity controller and fast in ice making 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Exterior: Kurve handle type, metallic PCM door finish and door lock 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","0","0","1","0","0","1","1","1","0","1","0","2017-08-22 06:09:40","","1","0","0","1","1","LG 190 L 5 Star Direct-Cool Single Door Refrigerator (GL-205KMG5, Burgundy Blaze)","0","simple"
"admin","base","Default","simple","10,33","B00LIUSZRG","0","Godrej 343 L 3 Star Frost-Free Double Door Refrigerator (RT Eon 343 P 3.3, Lush White)","/B00LIUSZRG_59ba156707e19.jpeg","/B00LIUSZRG_59ba156707e19.jpeg","/B00LIUSZRG_59ba156707e19.jpeg","10,300.00","280","","Enabled","No","Catalog, Search","None","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Installation: For requesting an installation/demo for this product once delivered, please call Godrej support directly on  1800 209 5511/1800 225 511 and provide the product's model name 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Frost-free double-door refrigerator; 343 Litres 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Energy Rating: 3 Star 							 						</span></li> 					 						<li><span class=""a-list-item"">  							1 year on parts; 10 years on compressor 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Cool shower technology, polybag suspenders in the freezer, anti-B technology and low starting voltage 							 						</span></li> 					 						<li><span class=""a-list-item"">  							100 percent green, ZOP technology, twist and serve ice trays, jumbo vegetable tray, 25 L aqua space in the door, humidity jog dial and sliding vegetable separator in the vegetable tray 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Sliding chiller tray, bottle snugger, easily removable gasket, thicker insulation ensures better retention of cooling, castors for easy mobility and door alarm 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		 			 			 			<div aria-live=""polite"" class=""a-row a-expander-container a-expander-inline-container""> 				<div aria-expanded=""false"" class=""a-expander-content a-expander-extend-content"" style=""display:none""> 					<ul class=""a-unordered-list a-vertical a-spacing-none""> 						 							<li><span class=""a-list-item"">Metallic door finish, apex door design, carbon deodorizer</span></li> 						 							<li><span class=""a-list-item"">Transparent, sliding chiller tray chiller zone and toughened glass shelves</span></li> 						 					</ul> 				</div> 				<a href=""javascript:void(0)"" data-action=""a-expander-toggle"" class=""a-expander-header a-declarative a-expander-extend-header"" data-a-expander-toggle=""{&quot;allowLinkDefault&quot;:true, &quot;expand_prompt&quot;:&quot;Show More&quot;, &quot;collapse_prompt&quot;:&quot;Show Less&quot;}""><i class=""a-icon a-icon-extender-expand""></i><span class=""a-expander-prompt"">Show More</span></a> 				 			</div> 		  		  	 ","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Installation: For requesting an installation/demo for this product once delivered, please call Godrej support directly on  1800 209 5511/1800 225 511 and provide the product's model name 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Frost-free double-door refrigerator; 343 Litres 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Energy Rating: 3 Star 							 						</span></li> 					 						<li><span class=""a-list-item"">  							1 year on parts; 10 years on compressor 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Cool shower technology, polybag suspenders in the freezer, anti-B technology and low starting voltage 							 						</span></li> 					 						<li><span class=""a-list-item"">  							100 percent green, ZOP technology, twist and serve ice trays, jumbo vegetable tray, 25 L aqua space in the door, humidity jog dial and sliding vegetable separator in the vegetable tray 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Sliding chiller tray, bottle snugger, easily removable gasket, thicker insulation ensures better retention of cooling, castors for easy mobility and door alarm 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		 			 			 			<div aria-live=""polite"" class=""a-row a-expander-container a-expander-inline-container""> 				<div aria-expanded=""false"" class=""a-expander-content a-expander-extend-content"" style=""display:none""> 					<ul class=""a-unordered-list a-vertical a-spacing-none""> 						 							<li><span class=""a-list-item"">Metallic door finish, apex door design, carbon deodorizer</span></li> 						 							<li><span class=""a-list-item"">Transparent, sliding chiller tray chiller zone and toughened glass shelves</span></li> 						 					</ul> 				</div> 				<a href=""javascript:void(0)"" data-action=""a-expander-toggle"" class=""a-expander-header a-declarative a-expander-extend-header"" data-a-expander-toggle=""{&quot;allowLinkDefault&quot;:true, &quot;expand_prompt&quot;:&quot;Show More&quot;, &quot;collapse_prompt&quot;:&quot;Show Less&quot;}""><i class=""a-icon a-icon-extender-expand""></i><span class=""a-expander-prompt"">Show More</span></a> 				 			</div> 		  		  	 ","0","0","1","0","0","1","1","1","0","1","0","2017-08-22 06:09:40","","1","0","0","1","1","Godrej 343 L 3 Star Frost-Free Double Door Refrigerator (RT Eon 343 P 3.3, Lush White)","0","simple"
"admin","base","Default","simple","10,33","B00LIUTV7Y","0","Godrej 190 L 5 Star Direct-Cool Single Door Refrigerator (RD Edge Pro 190 CT 5.2, Lush Wine)","/B00LIUTV7Y_59ba16293bc7e.jpeg","/B00LIUTV7Y_59ba16293bc7e.jpeg","/B00LIUTV7Y_59ba16293bc7e.jpeg","25,935.00","280","","Enabled","No","Catalog, Search","None","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Installation: For requesting an installation/demo for this product once delivered, please call Godrej support directly on  1800 209 5511/1800 225 511 and provide the product's model name 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Direct-cool single-door refrigerator; 190 litres capacity 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Energy Rating: 5 Star 							 						</span></li> 					 						<li><span class=""a-list-item"">  							1 year on parts; 5 years on compressor 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Largest shelf space and largest freezer space 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Deep bottom chiller tray, 225 L aquaspace, dry store, jumbo vegetable tray and SIF Technology 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Features: Aroma lock, anti-B technology, easily removable, humidity controller and 100 percent green 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		 			 			 			<div aria-live=""polite"" class=""a-row a-expander-container a-expander-inline-container""> 				<div aria-expanded=""false"" class=""a-expander-content a-expander-extend-content"" style=""display:none""> 					<ul class=""a-unordered-list a-vertical a-spacing-none""> 						 							<li><span class=""a-list-item"">Other Features: Deodorizer and toughened glass shelves</span></li> 						 							<li><span class=""a-list-item"">1 Year Comprehensive on refrigerator and 5 Years on the Compressor</span></li> 						 					</ul> 				</div> 				<a href=""javascript:void(0)"" data-action=""a-expander-toggle"" class=""a-expander-header a-declarative a-expander-extend-header"" data-a-expander-toggle=""{&quot;allowLinkDefault&quot;:true, &quot;expand_prompt&quot;:&quot;Show More&quot;, &quot;collapse_prompt&quot;:&quot;Show Less&quot;}""><i class=""a-icon a-icon-extender-expand""></i><span class=""a-expander-prompt"">Show More</span></a> 				 			</div> 		  		  	 ","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Installation: For requesting an installation/demo for this product once delivered, please call Godrej support directly on  1800 209 5511/1800 225 511 and provide the product's model name 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Direct-cool single-door refrigerator; 190 litres capacity 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Energy Rating: 5 Star 							 						</span></li> 					 						<li><span class=""a-list-item"">  							1 year on parts; 5 years on compressor 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Largest shelf space and largest freezer space 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Deep bottom chiller tray, 225 L aquaspace, dry store, jumbo vegetable tray and SIF Technology 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Features: Aroma lock, anti-B technology, easily removable, humidity controller and 100 percent green 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		 			 			 			<div aria-live=""polite"" class=""a-row a-expander-container a-expander-inline-container""> 				<div aria-expanded=""false"" class=""a-expander-content a-expander-extend-content"" style=""display:none""> 					<ul class=""a-unordered-list a-vertical a-spacing-none""> 						 							<li><span class=""a-list-item"">Other Features: Deodorizer and toughened glass shelves</span></li> 						 							<li><span class=""a-list-item"">1 Year Comprehensive on refrigerator and 5 Years on the Compressor</span></li> 						 					</ul> 				</div> 				<a href=""javascript:void(0)"" data-action=""a-expander-toggle"" class=""a-expander-header a-declarative a-expander-extend-header"" data-a-expander-toggle=""{&quot;allowLinkDefault&quot;:true, &quot;expand_prompt&quot;:&quot;Show More&quot;, &quot;collapse_prompt&quot;:&quot;Show Less&quot;}""><i class=""a-icon a-icon-extender-expand""></i><span class=""a-expander-prompt"">Show More</span></a> 				 			</div> 		  		  	 ","0","0","1","0","0","1","1","1","0","1","0","2017-08-22 06:09:40","","1","0","0","1","1","Godrej 190 L 5 Star Direct-Cool Single Door Refrigerator (RD Edge Pro 190 CT 5.2, Lush Wine)","0","simple"
"admin","base","Default","simple","10,33","B00LIUU64G","0","Godrej 181 L 3 Star Direct-Cool Single Door Refrigerator (GDA 19 A1, Wine Red)","/B00LIUU64G_59ba15c36e8e2.jpeg","/B00LIUU64G_59ba15c36e8e2.jpeg","/B00LIUU64G_59ba15c36e8e2.jpeg","11,290.00","280","","Enabled","No","Catalog, Search","None","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Direct-cool single-door refrigerator; 181 Litres 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Energy Rating: 3 Star 							 						</span></li> 					 						<li><span class=""a-list-item"">  							1 year on parts; 5 years on compressor 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Anti-B technology in gasket 							 						</span></li> 					 						<li><span class=""a-list-item"">  							100 percent green, low starting voltage and 25 L aquaspace 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Direct-cool single-door refrigerator; 181 Litres 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Energy Rating: 3 Star 							 						</span></li> 					 						<li><span class=""a-list-item"">  							1 year on parts; 5 years on compressor 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Anti-B technology in gasket 							 						</span></li> 					 						<li><span class=""a-list-item"">  							100 percent green, low starting voltage and 25 L aquaspace 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","0","0","1","0","0","1","1","1","0","1","0","2017-08-22 06:09:40","","1","0","0","1","1","Godrej 181 L 3 Star Direct-Cool Single Door Refrigerator (GDA 19 A1, Wine Red)","0","simple"
"admin","base","Default","simple","10,32","B00LIWQ8IC","0","Whirlpool 410 L 3 Star Frost-Free Double Door Refrigerator (Pro 425 Elite, Alpha Steel)","/B00LIWQ8IC_59ba165e1ca6a.jpeg","/B00LIWQ8IC_59ba165e1ca6a.jpeg","/B00LIWQ8IC_59ba165e1ca6a.jpeg","43,126.00","280","","Enabled","No","Catalog, Search","None","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							410 L capacity 							 						</span></li> 					 						<li><span class=""a-list-item"">  							3 star energy efficiency rating 							 						</span></li> 					 						<li><span class=""a-list-item"">  							2 doors 							 						</span></li> 					 						<li><span class=""a-list-item"">  							1 Year Comprehensive on refrigerator and 9 Years on the Smart Inverter Compressor 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							410 L capacity 							 						</span></li> 					 						<li><span class=""a-list-item"">  							3 star energy efficiency rating 							 						</span></li> 					 						<li><span class=""a-list-item"">  							2 doors 							 						</span></li> 					 						<li><span class=""a-list-item"">  							1 Year Comprehensive on refrigerator and 9 Years on the Smart Inverter Compressor 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","0","0","1","0","0","1","1","1","0","1","0","2017-08-22 06:09:40","","1","0","0","1","1","Whirlpool 410 L 3 Star Frost-Free Double Door Refrigerator (Pro 425 Elite, Alpha Steel)","0","simple"
"admin","base","Default","simple","10,32","B00LIWQJC2","0","Whirlpool 262 L 4 Star Frost-Free Double Door Refrigerator (Neo Ic275 Royal, Imperia Black)","/B00LIWQJC2_59ba171a3fa9a.jpeg","/B00LIWQJC2_59ba171a3fa9a.jpeg","/B00LIWQJC2_59ba171a3fa9a.jpeg","25,660.00","280","","Enabled","No","Catalog, Search","None","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Double-door refrigerator; 262 litres capacity 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Energy Rating: 4 Star 							 						</span></li> 					 						<li><span class=""a-list-item"">  							1 year warranty on the product; 5 years warranty on the compressor 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Deep freeze technology controls the cold air movement in the refrigerator 							 						</span></li> 					 						<li><span class=""a-list-item"">  							The twin cooling towers with multiple air vents circulates cold air to give uniform cooling 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Double-door refrigerator; 262 litres capacity 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Energy Rating: 4 Star 							 						</span></li> 					 						<li><span class=""a-list-item"">  							1 year warranty on the product; 5 years warranty on the compressor 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Deep freeze technology controls the cold air movement in the refrigerator 							 						</span></li> 					 						<li><span class=""a-list-item"">  							The twin cooling towers with multiple air vents circulates cold air to give uniform cooling 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","0","0","1","0","0","1","1","1","0","1","0","2017-08-22 06:09:40","","1","0","0","1","1","Whirlpool 262 L 4 Star Frost-Free Double Door Refrigerator (Neo Ic275 Royal, Imperia Black)","0","simple"
"admin","base","Default","simple","10,32","B00LIWQTDQ","0","Whirlpool 300 L In Frost-Free Multi-Door Refrigerator (FP 313D PROTTON ROY STEEL KNIGHT (N), Steel Knight)","/B00LIWQTDQ_59ba16a543146.jpeg","/B00LIWQTDQ_59ba16a543146.jpeg","/B00LIWQTDQ_59ba16a543146.jpeg","24,600.00","280","","Enabled","No","Catalog, Search","None","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Frost-free multi-door refrigerator; 300 litres capacity 							 						</span></li> 					 						<li><span class=""a-list-item"">  							1 Year on Refrigerator and 10 Years on Compressor 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Fresh keeper 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Airboosters 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Moisture retention 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Microblock 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Sixth sense active fresh technology 							 						</span></li> 					 						<li><span class=""a-list-item"">  							3 door format 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	      <div id=""productDescription_feature_div"" class=""feature"" data-feature-name=""productDescription"">                                                                 	                 	                 	                	             <div id=""productDescription_feature_div"" data-feature-name=""productDescription"" data-template-name=""productDescription"" class=""a-row feature"">                                                     <div class=""a-divider a-divider-section""><div class=""a-divider-inner""></div></div>                                                    <h2 class=""default"">                     Product description                                       </h2>                                                                                                                                             <div id=""productDescription"" class=""a-section a-spacing-small"">                                                    	                                                                 	                         <!-- show up to 2 reviews by default -->                   	         		<h3>From the Manufacturer</h3>         	         	         		         			<p><div class=""aplus"">   <h4>6th Sense Activefresh</h4>  <p>With the revolutionary 6th Sense ActiveFresh Technology, presenting the 3 door Protton World Series Refrigerator. Its Active Fresh Zone with Moisture Retention and the incredible MicroBlock, keeps your fruits and vegetables fresher for longer.</p> <ul><li>Moisture Retention Technology</li> <li>Microblock</li> <li>Fresh Keeper</li> <li>Air Boosters</li> <li>3 Door Format</li></ul> <div class=""half-col""> <div class='centerImage'>     <img src='http://g-ec2.images-amazon.com/images/G/31/electronics/aplus/B00LIWQQWK.01.jpg' alt='Insert Alt Text here' width='250' height='162'/>      <h5>Fresh Keeper</h5> <p>Keeps Vegetables fresh for long time.</p> </div>   </div>  <div class=""half-col last"">  <div class='centerImage'>     <img src='http://g-ec2.images-amazon.com/images/G/31/electronics/aplus/B00LIWQQWK.02.jpg' alt='Insert Alt Text here' width='250' height='162'/>      <h5>AIRBOOSTERS</h5> <p>The new Airbooster system controls the circulation the cold air, so that each compartment receives the precise cooling it requires. This not only provides the most efficient cooling of each section but also prevents odor mixing between the three zones.</p>     </div>   </div>  <div class=""half-col"">  <div class='centerImage'>     <img src='http://g-ec2.images-amazon.com/images/G/31/electronics/aplus/B00LIWQQWK.03.jpg' alt='Insert Alt Text here' width='250' height='162'/>      <h5>MOISTURE RETENTION</h5> <p>In ordinary refrigerators, the cold air comes directly in contact with fruits and vegetables and robs them of their intrinsic moisture. But in Proton World series refrigerator, the cold air flows around the compartment, keeping the contents cool while retaining their moisture and natural freshness.</p>  </div> </div>   <div class=""half-col last""> <div class='centerImage'>     <img src='http://g-ec2.images-amazon.com/images/G/31/electronics/aplus/B00LIWQQWK.04.jpg' alt='Insert Alt Text here' width='250' height='162'/>   <h5>MICROBLOCK</h5> <p>Micro-block is a special anti-microbial additive that is present in the material of the compartment itself, which kills up to 99.9 percent of microbes and provides lifelong protection against contamination.</p>  </div>  </div>    </div> 				    	 					</p>         		         		         	                                                                    </div>                <style type=""text/css""> #productDescription {     color: #333333;     word-wrap: break-word;     font-size: small;     line-height: initial;     margin: 0.5em 0px 0em 25px; }  #productDescription_feature_div > h2.default {     color: #CC6600;     font-size: medium;     margin: 0 0 0.25em; }  #productDescription_feature_div > h2.books {     color:#333 !important;     font-size:21px !important;     line-height: 1.3;     padding-bottom: 4px;     font-weight: normal;     margin: 0px; }  #productDescription_feature_div > h2.softlines {     color:#333 !important;      font-size:21px !important;     line-height: 1.3;     padding-bottom: 4px;     font-weight: bold;     margin: 0px; } #productDescription > p, #productDescription > div, #productDescription > table {     margin: 0 0 1em 0; }  #productDescription p {     margin: 0em 0 1em 1em; }  #productDescription h3 {     font-weight: normal;     color: #333333;     font-size: 1.23em;     clear: left;     margin: 0.75em 0px 0.375em -15px; }  #productDescription table {     border-collapse: inherit !important;     margin-bottom: 0; }  #productDescription table img {     max-width: inherit !important; }  #productDescription table td {     font-size: small;     vertical-align: inherit !important; }  #productDescription ul li {     margin: 0 0 0 20px; }  #productDescription ul li ul {     list-style-type: disc !important;     margin-left: 20px !important; }  #productDescription ul ul li {     list-style-type: disc !important;     margin-left: 20px !important; }  #productDescription > ul ul li {     list-style-type: disc !important; }      #productDescription ul li ul li {     margin: 0 0 0 20px; }  #productDescription .aplus p {     margin: 0 0 1em 0; }  #productDescription small {     font-size: smaller; }  #productDescription.prodDescWidth { 	max-width: 1000px }  </style>  <!-- Used to set table width because AUI is overriding the width attribute of the tables coming in description --> <script type=""text/javascript""> P.when('jQuery').execute(function($){     $(""#productDescription table"").each(function() {         var width = $(this).attr('width');         if (width) width += 'px';         else width = 'auto';         $(this).css('width', width);          var padding = $(this).attr('cellpadding');         if (padding) padding += 'px';         else padding = '0px';         $(this).css('padding', padding);     }); }); </script>                                                                      </div>   	                                                                                                                                             </div> ","         		 			                                <ul class=""a-unordered-list a-vertical a-spacing-none""> 					 					 						<li><span class=""a-list-item"">  							Frost-free multi-door refrigerator; 300 litres capacity 							 						</span></li> 					 						<li><span class=""a-list-item"">  							1 Year on Refrigerator and 10 Years on Compressor 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Fresh keeper 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Airboosters 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Moisture retention 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Microblock 							 						</span></li> 					 						<li><span class=""a-list-item"">  							Sixth sense active fresh technology 							 						</span></li> 					 						<li><span class=""a-list-item"">  							3 door format 							 						</span></li> 					 				</ul> 				<!--  Loading EDP related metadata -->                                   	                                 			 			 		  		  		  	 ","0","0","1","0","0","1","1","1","0","1","0","2017-08-22 06:09:40","","1","0","0","1","1","Whirlpool 300 L In Frost-Free Multi-Door Refrigerator (FP 313D PROTTON ROY STEEL KNIGHT (N), Steel Knight)","0","simple"
